user_id,signup_ts,country,acquisition_channel,native_language,learning_language
2605,2025-10-12T19:01:00,ES,organic,English,German
2606,2025-10-12T12:47:00,pl ,organic,English,German
2607,2025-10-12T19:06:00,IN,organic,English,Spanish
2608,2025-10-12T19:47:00,br,social,English,Italian
2609,2025-10-12T12:56:00,IN,organic,English,French
2610,2025-10-12T02:42:00,GB,app_store,English,French
2611,2025-10-12T09:00:00,IN,social,English,English
2612,2025-10-12T12:00:00,JP,app_store,English,Spanish
2613,2025-10-12T13:21:00,US,organic,English,English
2614,2025-10-12T19:09:00,UK,social,English,Japanese
2615,2025-10-12T06:17:00,FR,organic,English,Japanese
2616,2025-10-12T22:30:00,Pl,organic,English,French
2617,2025-10-12T18:30:00,BR,organic,English,English
2618,2025-10-12T13:37:00, US,organic,English,English
2619,2025-10-12T00:06:00,BR,organic,English,Japanese
2620,2025-10-12T23:29:00,GB,organic,English,Spanish
2621,2025-10-13T00:49:00,IN,social,English,English
2622,2025-10-13T17:15:00,UK,organic,English,Japanese
2623,2025-10-13T04:58:00,MX,social,English,English
2624,2025-10-13T05:48:00,JP,app_store,English,Spanish
2625,2025-10-13T02:08:00,GB,organic,English,Japanese
2626,2025-10-13T06:18:00, US,organic,English,English
2627,2025-10-13T12:51:00,br,paid_search,English,English
2628,2025-10-13T17:39:00,GB,social,English,Japanese
2629,2025-10-13T19:34:00,Pl,social,English,Italian
2630,2025-10-13T08:40:00,de,organic,English,Italian
2631,2025-10-13T20:53:00,MX,organic,English,French
2632,2025-10-13T20:10:00,MX,paid_search,English,French
2633,2025-10-13T08:40:00,ES,paid_search,English,English
2634,2025-10-13T16:11:00,IN,social,English,Italian
2635,2025-10-13T22:56:00,UK,paid_search,English,German
2636,2025-10-13T04:31:00,MX,organic,English,Japanese
2637,2025-10-13T06:37:00,PL,paid_search,English,Spanish
2638,2025-10-13T08:18:00,de,organic,English,Japanese
2639,2025-10-13T14:21:00,IN,organic,English,French
2640,2025-10-13T14:29:00,ES,social,English,Spanish
2641,2025-10-13T13:02:00,BR,paid_search,English,English
2642,2025-10-13T01:19:00,Pl,social,English,Italian
2643,2025-10-13T15:25:00,JP,paid_search,English,English
2644,2025-10-13T18:03:00,BR,app_store,English,French
2645,2025-10-13T15:38:00,ES,organic,English,German
2646,2025-10-14T17:39:00,US,organic,English,French
2647,2025-10-14T04:43:00,de,organic,English,Japanese
2648,2025-10-14T02:57:00,JP,paid_search,English,Japanese
2649,2025-10-14T16:50:00,FR,social,English,French
2650,2025-10-14T22:10:00,us,organic,English,Japanese
2651,2025-10-14T16:20:00,JP,organic,English,English
2652,2025-10-14T14:54:00,FR,paid_search,English,Italian
2653,2025-10-14T05:30:00,IN,paid_search,English,German
2654,2025-10-14T22:38:00,us,paid_search,English,Spanish
2655,2025-10-14T06:44:00,JP,paid_search,English,German
2656,2025-10-14T00:07:00,DE,app_store,English,French
2657,2025-10-14T04:19:00,US,organic,English,French
2658,2025-10-14T16:07:00,JP,paid_search,English,French
2659,2025-10-14T15:18:00,US,app_store,English,English
2660,2025-10-14T09:07:00,MX,organic,English,French
2661,2025-10-14T03:11:00,pl ,paid_search,English,German
2662,2025-10-14T10:19:00,IN,organic,English,French
2663,2025-10-14T23:20:00,MX,organic,English,English
2664,2025-10-14T15:25:00,ES,social,English,German
2665,2025-10-14T14:14:00,Pl,organic,English,Spanish
2666,2025-10-14T14:59:00,FR,organic,English,German
2667,2025-10-14T11:43:00,DE,social,English,Italian
2668,2025-10-14T18:40:00,IN,organic,English,Italian
2669,2025-10-14T14:37:00,FR,referral,English,Italian
2670,2025-10-14T05:44:00,ES,social,English,Spanish
2671,2025-10-15T06:09:00,GB,referral,English,Italian
2672,2025-10-15T13:19:00,BR,organic,English,Spanish
2673,2025-10-15T19:34:00,DE,organic,English,German
2674,2025-10-15T12:09:00,FR,organic,English,German
2675,2025-10-15T05:32:00,pl ,organic,English,French
2676,2025-10-15T11:08:00,FR,organic,English,German
2677,2025-10-15T00:36:00,BR,organic,English,Japanese
2678,2025-10-15T11:07:00,GB,social,English,Italian
2679,2025-10-15T00:41:00,FR,organic,English,Spanish
2680,2025-10-15T01:05:00,br,organic,English,German
2681,2025-10-15T06:29:00,IN,social,English,French
2682,2025-10-15T16:30:00,GB,app_store,English,English
2683,2025-10-15T08:06:00,JP,organic,English,Spanish
2684,2025-10-15T05:01:00,de,organic,English,Italian
2685,2025-10-15T23:45:00,ES,organic,English,Italian
2686,2025-10-15T18:20:00,BR,social,English,Italian
2687,2025-10-15T00:43:00,ES,organic,English,Japanese
2688,2025-10-15T17:51:00,UK,paid_search,English,Italian
2689,2025-10-15T18:51:00,JP,social,English,Italian
2690,2025-10-15T12:43:00,BR,social,English,German
2691,2025-10-15T19:19:00,PL,organic,English,French
2692,2025-10-15T11:09:00,PL,organic,English,German
2693,2025-10-15T14:00:00,MX,organic,English,Spanish
2694,2025-10-15T15:50:00,DE,paid_search,English,Spanish
2695,2025-10-15T22:59:00,GB,organic,English,Japanese
2696,2025-10-16T02:16:00,MX,social,English,English
2697,2025-10-16T18:04:00,ES,organic,English,Italian
2698,2025-10-16T10:09:00,br,referral,English,Spanish
2699,2025-10-16T07:35:00,pl ,app_store,English,Spanish
2700,2025-10-16T06:28:00,de,organic,English,French
2701,2025-10-16T01:39:00,JP,organic,English,English
2702,2025-10-16T19:53:00,IN,referral,English,French
2703,2025-10-16T13:44:00,FR,paid_search,English,German
2704,2025-10-16T11:28:00,br,organic,English,Japanese
2705,2025-10-16T09:09:00,PL,organic,English,Italian
2706,2025-10-16T23:12:00,DE,paid_search,English,Italian
2707,2025-10-16T00:01:00,UK,app_store,English,English
2708,2025-10-16T23:49:00,IN,app_store,English,German
2709,2025-10-16T00:57:00,br,organic,English,English
2710,2025-10-16T20:32:00,br,social,English,Italian
2711,2025-10-16T01:23:00,IN,paid_search,English,Italian
2712,2025-10-16T18:44:00,JP,referral,English,Japanese
2713,2025-10-16T01:43:00,IN,app_store,English,Japanese
2714,2025-10-16T17:57:00,DE,paid_search,English,Spanish
2715,2025-10-16T02:34:00,br,organic,English,German
2716,2025-10-16T13:38:00,US,organic,English,Italian
2717,2025-10-16T16:01:00,BR,organic,English,German
2718,2025-10-16T21:35:00,DE,paid_search,English,Italian
2719,2025-10-16T19:13:00,JP,social,English,Japanese
2720,2025-10-16T23:16:00,DE,organic,English,French
2721,2025-10-17T17:35:00,DE,organic,English,Japanese
2722,2025-10-17T21:00:00,Pl,organic,English,French
2723,2025-10-17T13:12:00,Pl,referral,English,German
2724,2025-10-17T14:01:00,ES,paid_search,English,Spanish
2725,2025-10-17T02:50:00,FR,paid_search,English,German
2726,2025-10-17T15:45:00,ES,referral,English,Japanese
2727,2025-10-17T00:02:00,Pl,organic,English,Italian
2728,2025-10-17T23:52:00,FR,social,English,Japanese
2729,2025-10-17T08:29:00,DE,app_store,English,Italian
2730,2025-10-17T15:07:00,IN,paid_search,English,Spanish
2731,2025-10-17T03:42:00,GB,paid_search,English,Italian
2732,2025-10-17T12:02:00,GB,social,English,Italian
2733,2025-10-17T18:13:00,GB,organic,English,Japanese
2734,2025-10-17T13:14:00,de,organic,English,French
2735,2025-10-17T04:05:00,IN,app_store,English,French
2736,2025-10-17T18:41:00,DE,app_store,English,Italian
2737,2025-10-17T21:24:00,PL,paid_search,English,Italian
2738,2025-10-17T05:51:00,GB,paid_search,English,French
2739,2025-10-17T17:24:00,JP,paid_search,English,English
2740,2025-10-17T16:32:00,Pl,referral,English,French
2741,2025-10-17T17:28:00,MX,social,English,German
2742,2025-10-17T00:04:00,pl ,paid_search,English,Japanese
2743,2025-10-17T06:44:00,ES,app_store,English,Italian
2744,2025-10-17T16:21:00,FR,social,English,English
2745,2025-10-17T00:08:00,pl ,referral,English,English
2746,2025-10-18T23:56:00,ES,organic,English,French
2747,2025-10-18T10:18:00,br,organic,English,Spanish
2748,2025-10-18T07:04:00,DE,social,English,Italian
2749,2025-10-18T16:56:00,ES,social,English,Spanish
2750,2025-10-18T10:26:00,FR,organic,English,Spanish
2751,2025-10-18T12:28:00,US,app_store,English,Italian
2752,2025-10-18T17:22:00,ES,social,English,Italian
2753,2025-10-18T13:00:00,JP,social,English,German
2754,2025-10-18T23:22:00,PL,paid_search,English,Italian
2755,2025-10-18T08:09:00,JP,paid_search,English,French
2756,2025-10-18T07:43:00,ES,paid_search,English,English
2757,2025-10-18T20:51:00,ES,referral,English,German
2758,2025-10-18T01:07:00,IN,organic,English,French
2759,2025-10-18T00:11:00, US,social,English,French
2760,2025-10-18T18:31:00,JP,paid_search,English,French
2761,2025-10-18T22:49:00,JP,paid_search,English,English
2762,2025-10-18T12:16:00,UK,organic,English,English
2763,2025-10-18T09:09:00,de,organic,English,Italian
2764,2025-10-18T18:21:00,DE,app_store,English,German
2765,2025-10-18T20:17:00,DE,app_store,English,Italian
2766,2025-10-18T17:52:00,JP,organic,English,Spanish
2767,2025-10-18T11:01:00,ES,organic,English,Italian
2768,2025-10-18T19:07:00,UK,social,English,Japanese
2769,2025-10-18T00:41:00,JP,social,English,German
2770,2025-10-18T21:03:00,US,app_store,English,Spanish
2771,2025-10-18T05:39:00,IN,organic,English,Japanese
2772,2025-10-18T20:48:00,UK,app_store,English,French
2773,2025-10-18T21:26:00,JP,social,English,German
2774,2025-10-18T12:12:00,Pl,referral,English,English
2775,2025-10-18T15:04:00,us,app_store,English,German
2776,2025-10-18T09:05:00,ES,paid_search,English,English
2777,2025-10-19T06:33:00, US,paid_search,English,English
2778,2025-10-19T07:02:00,FR,organic,English,French
2779,2025-10-19T16:21:00,de,organic,English,Japanese
2780,2025-10-19T01:28:00,US,paid_search,English,German
2781,2025-10-19T15:23:00,MX,organic,English,German
2782,2025-10-19T00:55:00,br,referral,English,Italian
2783,2025-10-19T22:31:00,FR,app_store,English,Japanese
2784,2025-10-19T00:26:00,de,referral,English,Japanese
2785,2025-10-19T11:28:00,MX,social,English,French
2786,2025-10-19T08:36:00,DE,paid_search,English,German
2787,2025-10-19T16:08:00,GB,organic,English,Spanish
2788,2025-10-19T16:39:00,FR,social,English,French
2789,2025-10-19T13:07:00,GB,social,English,Italian
2790,2025-10-19T00:55:00,GB,paid_search,English,Japanese
2791,2025-10-19T20:07:00,FR,organic,English,English
2792,2025-10-19T00:05:00,us,referral,English,French
2793,2025-10-19T12:44:00,us,social,English,Spanish
2794,2025-10-19T09:07:00,br,organic,English,French
2795,2025-10-19T14:49:00,IN,organic,English,German
2796,2025-10-19T13:16:00,de,organic,English,English
2797,2025-10-19T04:28:00,BR,social,English,Italian
2798,2025-10-19T17:20:00,MX,paid_search,English,French
2799,2025-10-19T19:54:00,FR,app_store,English,German
2800,2025-10-19T08:44:00,us,paid_search,English,Spanish
2801,2025-10-19T09:50:00,ES,organic,English,Spanish
2802,2025-10-19T23:37:00,br,social,English,English
2803,2025-10-19T23:47:00,Pl,organic,English,Spanish
2804,2025-10-19T11:57:00,IN,organic,English,German
2805,2025-10-19T09:16:00,JP,social,English,Spanish
2806,2025-10-19T01:44:00,US,paid_search,English,German
2807,2025-10-19T00:24:00, US,paid_search,English,Italian
2808,2025-10-20T18:18:00,JP,organic,English,Japanese
2809,2025-10-20T00:56:00,ES,organic,English,Spanish
2810,2025-10-20T13:02:00,JP,social,English,German
2811,2025-10-20T06:27:00,PL,organic,English,German
2812,2025-10-20T08:22:00,DE,paid_search,English,French
2813,2025-10-20T17:28:00,MX,app_store,English,Italian
2814,2025-10-20T03:06:00,ES,organic,English,French
2815,2025-10-20T01:19:00,ES,referral,English,Spanish
2816,2025-10-20T23:34:00,JP,paid_search,English,French
2817,2025-10-20T22:36:00,FR,organic,English,English
2818,2025-10-20T17:18:00,DE,social,English,French
2819,2025-10-20T00:15:00,ES,app_store,English,Spanish
2820,2025-10-20T23:06:00,MX,paid_search,English,German
2821,2025-10-20T18:20:00,BR,paid_search,English,Japanese
2822,2025-10-20T14:24:00, US,social,English,English
2823,2025-10-20T23:28:00,de,social,English,German
2824,2025-10-20T11:39:00,UK,organic,English,German
2825,2025-10-20T12:38:00,MX,paid_search,English,French
2826,2025-10-20T03:23:00,pl ,organic,English,French
2827,2025-10-20T17:29:00,pl ,app_store,English,Spanish
2828,2025-10-20T10:18:00,GB,organic,English,Italian
2829,2025-10-20T23:37:00,IN,paid_search,English,French
2830,2025-10-20T05:44:00,PL,organic,English,English
2831,2025-10-20T03:25:00,GB,organic,English,Italian
2832,2025-10-20T21:58:00,UK,social,English,English
2833,2025-10-21T03:08:00,UK,organic,English,Spanish
2834,2025-10-21T00:41:00,FR,organic,English,English
2835,2025-10-21T21:59:00,IN,social,English,Italian
2836,2025-10-21T06:23:00,UK,social,English,Spanish
2837,2025-10-21T14:46:00,UK,organic,English,French
2838,2025-10-21T08:21:00,FR,social,English,Spanish
2839,2025-10-21T15:57:00,GB,paid_search,English,French
2840,2025-10-21T00:45:00,BR,organic,English,French
2841,2025-10-21T11:28:00,br,social,English,German
2842,2025-10-21T19:13:00,DE,organic,English,Japanese
2843,2025-10-21T21:46:00,GB,organic,English,Italian
2844,2025-10-21T12:12:00,FR,organic,English,English
2845,2025-10-21T10:24:00,JP,organic,English,English
2846,2025-10-21T16:13:00,UK,organic,English,French
2847,2025-10-21T05:28:00,UK,app_store,English,English
2848,2025-10-21T20:15:00,FR,social,English,Spanish
2849,2025-10-21T22:06:00,MX,social,English,Japanese
2850,2025-10-21T01:40:00, US,organic,English,German
2851,2025-10-21T23:55:00,FR,app_store,English,French
2852,2025-10-21T10:28:00,MX,organic,English,French
2853,2025-10-21T04:06:00,ES,referral,English,Spanish
2854,2025-10-21T23:24:00,BR,paid_search,English,Spanish
2855,2025-10-21T20:48:00,de,organic,English,French
2856,2025-10-21T12:23:00,de,app_store,English,Spanish
2857,2025-10-21T15:30:00,DE,social,English,English
2858,2025-10-21T02:14:00,FR,paid_search,English,German
2859,2025-10-22T18:27:00,us,app_store,English,English
2860,2025-10-22T08:55:00,br,organic,English,Italian
2861,2025-10-22T02:15:00,br,organic,English,Japanese
2862,2025-10-22T22:25:00,Pl,organic,English,English
2863,2025-10-22T03:05:00,GB,organic,English,Italian
2864,2025-10-22T03:19:00,ES,paid_search,English,Italian
2865,2025-10-22T12:27:00,UK,organic,English,Japanese
2866,2025-10-22T21:36:00,US,organic,English,Japanese
2867,2025-10-22T09:01:00,MX,social,English,Japanese
2868,2025-10-22T19:25:00,DE,paid_search,English,Spanish
2869,2025-10-22T15:18:00,BR,organic,English,Spanish
2870,2025-10-22T20:21:00,BR,social,English,Spanish
2871,2025-10-22T00:23:00,BR,social,English,English
2872,2025-10-22T00:03:00,UK,paid_search,English,Italian
2873,2025-10-22T16:43:00,FR,social,English,French
2874,2025-10-22T18:58:00,FR,social,English,Japanese
2875,2025-10-22T18:04:00,JP,organic,English,Spanish
2876,2025-10-22T00:37:00,ES,paid_search,English,Spanish
2877,2025-10-22T00:15:00,GB,referral,English,Italian
2878,2025-10-22T18:02:00,MX,referral,English,Italian
2879,2025-10-22T02:05:00,MX,app_store,English,Italian
2880,2025-10-22T13:51:00,BR,app_store,English,Spanish
2881,2025-10-22T03:20:00,DE,paid_search,English,French
2882,2025-10-22T10:58:00,FR,app_store,English,German
2883,2025-10-22T11:44:00,us,referral,English,German
2884,2025-10-22T05:14:00,IN,organic,English,German
2885,2025-10-23T09:50:00,JP,paid_search,English,Spanish
2886,2025-10-23T04:44:00,PL,paid_search,English,Italian
2887,2025-10-23T20:00:00,IN,social,English,Italian
2888,2025-10-23T15:38:00,de,paid_search,English,Japanese
2889,2025-10-23T18:42:00,ES,social,English,Italian
2890,2025-10-23T17:07:00,ES,social,English,English
2891,2025-10-23T15:20:00,JP,organic,English,Spanish
2892,2025-10-23T14:57:00,pl ,paid_search,English,English
2893,2025-10-23T09:26:00,IN,paid_search,English,Italian
2894,2025-10-23T23:03:00,ES,organic,English,Spanish
2895,2025-10-23T13:24:00,FR,social,English,French
2896,2025-10-23T18:32:00,MX,paid_search,English,Spanish
2897,2025-10-23T16:21:00,Pl,paid_search,English,Italian
2898,2025-10-23T18:35:00,pl ,social,English,German
2899,2025-10-23T13:54:00,DE,social,English,French
2900,2025-10-23T13:10:00,BR,app_store,English,Japanese
2901,2025-10-23T16:23:00,BR,social,English,German
2902,2025-10-23T03:32:00,Pl,organic,English,Japanese
2903,2025-10-23T08:12:00,FR,organic,English,English
2904,2025-10-23T19:27:00,JP,paid_search,English,Italian
2905,2025-10-23T03:35:00,US,organic,English,Italian
2906,2025-10-23T09:58:00,BR,organic,English,English
2907,2025-10-23T06:11:00,DE,app_store,English,French
2908,2025-10-23T23:12:00,Pl,paid_search,English,Japanese
2909,2025-10-23T05:34:00,br,organic,English,Spanish
2910,2025-10-23T18:04:00, US,app_store,English,German
2911,2025-10-24T13:53:00,UK,organic,English,English
2912,2025-10-24T22:57:00,UK,app_store,English,German
2913,2025-10-24T15:36:00,de,organic,English,English
2914,2025-10-24T01:30:00,JP,app_store,English,Italian
2915,2025-10-24T14:23:00,MX,app_store,English,Spanish
2916,2025-10-24T10:35:00,IN,organic,English,Spanish
2917,2025-10-24T18:04:00,de,app_store,English,Spanish
2918,2025-10-24T05:26:00,ES,social,English,Italian
2919,2025-10-24T15:13:00,BR,paid_search,English,English
2920,2025-10-24T10:34:00,JP,organic,English,German
2921,2025-10-24T02:04:00,GB,paid_search,English,Japanese
2922,2025-10-24T06:01:00,de,organic,English,Japanese
2923,2025-10-24T19:53:00,MX,organic,English,French
2924,2025-10-24T22:08:00,FR,app_store,English,English
2925,2025-10-24T20:01:00,JP,paid_search,English,English
2926,2025-10-24T22:34:00,US,organic,English,Japanese
2927,2025-10-24T19:06:00,BR,paid_search,English,Spanish
2928,2025-10-24T11:57:00,JP,paid_search,English,Spanish
2929,2025-10-24T20:21:00,MX,referral,English,French
2930,2025-10-24T05:42:00,PL,app_store,English,Spanish
2931,2025-10-24T22:16:00,IN,paid_search,English,German
2932,2025-10-24T14:02:00,US,social,English,English
2933,2025-10-24T10:31:00,JP,organic,English,English
2934,2025-10-24T05:06:00,MX,social,English,Spanish
2935,2025-10-24T15:08:00,DE,organic,English,Spanish
2936,2025-10-24T15:10:00,pl ,social,English,Japanese
2937,2025-10-25T05:08:00,JP,organic,English,German
2938,2025-10-25T19:39:00,JP,paid_search,English,German
2939,2025-10-25T16:48:00,PL,social,English,Spanish
2940,2025-10-25T02:01:00,JP,paid_search,English,Japanese
2941,2025-10-25T17:44:00,PL,paid_search,English,Japanese
2942,2025-10-25T03:40:00,DE,organic,English,Spanish
2943,2025-10-25T17:13:00,PL,organic,English,Japanese
2944,2025-10-25T23:48:00,IN,referral,English,Spanish
2945,2025-10-25T04:31:00,FR,social,English,English
2946,2025-10-25T18:43:00,DE,app_store,English,Spanish
2947,2025-10-25T15:56:00,pl ,paid_search,English,French
2948,2025-10-25T19:20:00,de,paid_search,English,Italian
